ID,trait1,group,litter,genetic,omic1,omic2,omic3,omic4,omic5,omic6,omic7,omic8,omic9,omic10,genetic_direct,genetic_indirect,genetic_total
5616,0.831684,3,60,0.265004,-0.779607,2.295999,0.174213,-2.856335,1.406910,0.762287,1.455275,-0.069335,-0.855902,0.215837,0.265004,-0.379306,-0.114302
5617,1.517027,2,179,0.248358,-1.340390,0.720303,-0.127536,-0.163229,1.095025,0.274843,-0.532225,1.271757,-1.217373,0.314194,0.248358,0.049692,0.298050
5618,2.929753,11,297,0.113465,-1.610941,-0.478652,-0.837307,-1.417266,-0.205626,0.299877,-0.892719,-0.696330,-1.044179,-0.722298,0.113465,0.099279,0.212744
5619,-0.375079,14,186,0.588275,-0.120311,0.178396,0.249336,-0.744299,1.624501,-1.165715,0.786539,-1.772491,1.470907,1.296570,0.588275,-0.538640,0.049634
5620,0.304300,10,75,0.225304,-0.714003,-0.198714,-0.700861,0.353119,0.274029,1.444154,-0.704848,2.129853,1.463620,0.365641,0.225304,0.326039,0.551344
5621,-1.390465,2,138,-0.064590,-0.195340,2.622976,0.885800,0.635237,0.608759,-0.777383,0.168123,-0.648529,0.445403,2.486700,-0.064590,-1.013303,-1.077893
5625,0.137847,18,268,-0.735129,0.267819,0.367799,0.786004,-1.929124,0.938289,0.837055,-0.111307,0.087403,-0.895142,0.557008,-0.735129,-0.052654,-0.787784
5627,-1.741647,15,95,-0.228030,-0.519007,-0.305049,0.571492,2.789280,-0.134302,0.199540,2.040056,0.182084,-0.130071,0.501881,-0.228030,-0.104246,-0.332276
5646,-0.798746,16,142,0.079684,-0.002272,-0.510108,-0.161872,0.771642,1.075394,0.020903,2.350506,-1.719061,-1.027117,-0.413220,0.079684,0.419793,0.499477
5654,-1.372857,35,128,0.588428,-0.516526,-0.868305,0.238236,1.328732,-1.103148,-1.554326,0.832585,1.114086,1.013181,-2.484484,0.588428,-0.173810,0.414619
5664,-1.919052,26,17,-0.865844,0.728300,0.613620,-0.210920,-0.602002,1.595002,-0.710952,1.063582,0.463640,0.175086,1.445188,-0.865844,-0.201491,-1.067334
5668,1.032508,45,86,0.138278,0.056828,-0.931837,0.259513,-0.923790,0.974446,0.696569,0.260030,0.923758,-0.478396,0.889454,0.138278,0.645907,0.784184
5669,-2.869226,26,53,-0.071468,0.538570,0.292484,1.297134,-0.119085,-0.113318,-0.110849,2.103257,1.012588,0.457885,-0.740598,-0.071468,-0.570712,-0.642181
5686,1.960974,20,159,0.036042,1.801107,-1.845910,-0.471420,-1.468442,-0.306331,0.637090,0.329049,-0.527793,0.268248,-0.544500,0.036042,0.243665,0.279706
5695,-0.266048,8,239,-0.404338,-0.074025,0.827673,-1.586965,0.983604,-0.765463,-0.088297,0.004358,0.632233,-1.182823,-1.039646,-0.404338,1.230435,0.826097
5703,-2.055557,37,292,-0.599590,-1.728229,0.461824,-1.967503,0.134018,1.002411,0.501834,1.420638,-1.334907,2.219975,-0.342272,-0.599590,-0.118291,-0.717881
5704,-0.653776,30,28,-0.507273,-0.026846,-1.512057,1.598340,-1.129377,2.865955,1.373683,1.250594,1.066005,0.726350,0.246555,-0.507273,-0.417642,-0.924915
5707,2.524752,19,195,0.278733,1.152185,0.577379,-2.077897,1.182854,-0.039201,0.325005,-0.585841,0.307182,-1.243544,-0.803403,0.278733,1.004825,1.283558
5714,0.765593,4,197,0.327384,0.065519,-1.671151,0.258303,0.331131,0.255121,1.111039,0.721380,-0.513855,-0.276796,1.300354,0.327384,0.921322,1.248706
5718,-2.311165,2,159,-0.259864,0.041401,0.690214,-0.203082,-0.150120,0.840680,1.365251,1.113330,1.125525,0.777871,0.174006,-0.259864,0.525575,0.265712
5721,2.451378,30,194,0.128434,-1.772779,-0.092706,-0.243787,-1.421113,-0.903095,-0.585085,0.549840,-2.021393,-0.951652,-0.566862,0.128434,1.455026,1.583460
5722,0.153298,39,218,0.185601,-0.351431,1.077056,0.678168,-0.175403,0.442160,-0.361646,-0.049070,0.516061,-1.054932,-0.041058,0.185601,-0.844022,-0.658421
5726,-1.352092,42,187,0.264165,0.599238,0.864010,0.410446,1.842504,0.235741,-0.426427,-0.297026,0.169459,0.535859,-0.172037,0.264165,-0.355698,-0.091533
5732,2.760670,47,22,-0.004392,0.337765,-1.556930,-1.345091,-0.820927,0.912173,1.138521,-0.940405,-0.397822,-1.243105,-0.770552,-0.004392,1.444509,1.440117
5741,0.969613,48,135,0.000985,-1.360678,-2.249864,0.301980,-1.047093,-0.244127,0.585212,0.782700,-0.773275,1.169201,-0.324101,0.000985,0.345266,0.346251
5742,0.305287,2,85,-0.074684,0.474016,-0.607476,-0.204815,-1.804534,0.586853,-1.011633,-0.428884,-0.770721,0.724836,-0.879989,-0.074684,0.861497,0.786813
5747,-0.658310,39,212,0.066997,0.229739,-0.949094,-0.621403,0.420810,-0.622650,1.505013,2.135800,0.504248,-0.070336,1.471146,0.066997,-0.596717,-0.529720
5750,1.155702,21,5,-0.074450,-0.999881,0.096756,0.987471,-0.016890,0.477335,1.222619,-0.378896,-0.302403,-1.164597,-0.159064,-0.074450,-0.585689,-0.660139
5753,0.660123,13,164,-0.307879,-0.907632,-2.913673,1.075814,-0.919797,0.927982,-0.383613,-0.152671,-0.518690,-0.981043,0.182882,-0.307879,1.339385,1.031506
5763,0.430879,10,121,-0.620573,-0.570606,0.719791,-0.446844,-0.069581,-1.861540,-1.473720,1.659585,0.393793,-1.191667,-0.169675,-0.620573,0.396710,-0.223863
5764,0.898061,28,95,-0.127489,-0.372768,0.184461,1.278167,-0.286400,0.542066,0.366355,-0.394275,-0.029744,-0.991317,0.138237,-0.127489,-0.089294,-0.216784
5765,3.280623,42,137,0.019902,0.247696,-1.323804,-2.274253,-1.127809,-1.037738,-0.575871,-1.680875,-0.299823,-1.247696,-0.042220,0.019902,0.962973,0.982875
5767,2.268435,49,166,0.214991,1.183006,-1.125228,0.638074,0.351458,-0.998109,0.034156,-1.200825,-0.622733,0.025080,0.828655,0.214991,0.618685,0.833676
5769,0.476016,0,150,0.334710,0.529706,0.468789,-0.121159,-0.420146,-2.060861,1.163226,0.094617,0.279414,0.162301,0.622496,0.334710,0.102797,0.437507
5775,-0.060054,34,182,-0.123927,-0.482723,0.507887,-1.565180,0.094357,-1.085233,0.125208,-0.174475,-0.601032,1.410088,0.022024,-0.123927,0.796713,0.672787
5779,-0.383551,37,16,0.040201,0.722509,0.291991,0.450822,-0.184131,1.673855,1.828852,-1.250971,0.431505,0.241251,0.211410,0.040201,0.700291,0.740492
5785,0.710701,25,163,0.030656,-1.532268,-0.359828,-0.575743,-0.198632,0.163285,0.232774,0.684065,0.073074,-0.228007,-0.797736,0.030656,-0.948780,-0.918124
5786,-0.673551,11,95,-0.339901,0.823531,-0.314502,-1.521746,0.122554,0.255588,0.631594,1.007647,-0.121251,-0.568703,-0.730803,-0.339901,0.527391,0.187490
5787,-1.966192,43,206,-0.175296,1.482922,0.397355,1.523324,0.009998,0.318057,-1.476632,0.053044,1.179736,-0.453921,-0.626387,-0.175296,-0.165668,-0.340964
5789,1.315809,7,39,-0.278081,0.709415,0.320865,-1.013182,0.801462,0.661800,-0.496458,-1.728140,0.333749,-2.055871,0.528429,-0.278081,-0.101920,-0.380001
5792,0.995812,31,260,0.037434,0.740141,-0.875876,-1.737506,1.779309,-0.944451,-0.465645,0.213254,0.784348,-1.060717,-0.441151,0.037434,-0.322276,-0.284842
5795,-0.364682,38,87,-0.022831,1.236861,0.078467,-1.145390,0.998527,-1.258761,-2.634863,-0.019053,-0.521447,0.436206,0.010261,-0.022831,0.656254,0.633423
5798,2.186776,43,232,0.150285,-0.800576,-0.244574,0.590467,0.947761,-0.553014,1.285381,0.235249,-0.882265,-0.691097,-0.241343,0.150285,-0.266898,-0.116612
5801,0.846050,4,207,-0.320758,0.595729,0.069360,-0.188350,0.773370,1.414857,0.416895,0.283814,1.736212,-0.597695,-1.491320,-0.320758,-1.066464,-1.387221
5809,2.450158,38,149,0.439395,-1.561620,-2.549297,-0.342077,-0.533051,0.579854,0.380107,2.006613,1.806839,-0.049808,0.183176,0.439395,0.812086,1.251481
5810,0.453112,8,72,0.398520,0.864353,-0.301295,-0.729797,-0.435828,0.789208,0.186185,0.232548,-0.760580,-0.362324,0.710141,0.398520,0.367543,0.766063
5828,0.148570,22,126,0.069311,-0.393293,-0.481373,-0.738032,1.054073,-0.035979,0.419460,-0.254816,-0.489025,0.767696,0.355542,0.069311,0.523078,0.592389
5833,-2.379320,28,169,0.160127,-0.137782,0.873274,1.165374,1.239434,0.768197,-1.675602,0.645078,-0.425915,0.542256,-0.701920,0.160127,-0.486689,-0.326561
5834,-0.970408,30,199,-0.074613,-0.271501,2.282885,-0.597367,0.300499,-0.306449,-1.637513,-0.903536,-0.152360,0.776140,-0.125151,-0.074613,-1.130348,-1.204961
5835,-2.124907,43,248,0.430789,-0.571303,2.315225,1.145129,-0.647222,0.202974,-1.538799,0.136270,1.197529,1.101699,0.291080,0.430789,-1.598081,-1.167292
5836,-3.318191,10,81,-0.408336,-0.079476,0.948606,-0.273284,0.411435,-0.455657,-1.651253,0.971412,2.699218,0.970482,-0.094508,-0.408336,-1.832391,-2.240727
5841,0.513163,23,266,0.413997,-0.470259,-1.025572,1.261822,0.094306,-0.820601,-0.128418,-0.023052,-1.098202,-1.289882,-0.391896,0.413997,-0.787228,-0.373230
5842,-0.475476,33,120,0.090999,-0.083906,0.032748,0.378800,1.163392,0.362173,0.472985,2.033989,0.229239,-1.178440,-0.121133,0.090999,-0.535216,-0.444217
5844,-1.582676,37,286,-0.411057,0.677160,-0.293533,0.681826,1.382426,-1.592920,-1.676267,1.577252,-0.499407,0.109646,-1.823629,-0.411057,0.038869,-0.372189
5846,1.573045,13,120,-0.202828,0.553840,-0.219164,-0.276395,1.220457,-0.755487,0.378468,1.340906,0.775880,-2.171378,0.260089,-0.202828,0.933169,0.730341
5847,-0.096067,32,102,-0.143792,-0.890117,0.347124,-1.477668,0.486075,1.242019,-0.411134,-0.148759,0.821268,-0.068382,-0.591213,-0.143792,-1.166445,-1.310237
5853,-2.707654,46,99,-0.004600,-1.290527,1.384011,0.688213,-2.388009,-1.067420,-0.277074,2.563387,0.693085,1.598454,0.725640,-0.004600,-1.157959,-1.162559
5855,0.179253,40,57,0.094420,-0.002084,0.833258,-0.080320,-0.763622,1.026738,-0.123057,-2.229399,0.035315,0.535459,-0.337969,0.094420,-0.943805,-0.849385
5856,-1.084996,22,295,0.459916,-0.613386,1.337168,1.490300,-0.042688,2.095717,-0.643827,-0.298823,-0.782376,0.485074,0.437568,0.459916,-0.613138,-0.153222
5859,0.674277,33,207,0.331904,-0.248839,1.083318,-1.422973,0.489372,-1.080356,-0.604744,0.985907,0.291805,0.167739,-0.491317,0.331904,-0.274348,0.057556
5863,2.331369,24,265,-0.250466,-2.402503,-0.683698,-0.024681,1.119869,0.721094,0.940183,-1.090508,-0.686128,0.317857,-0.330634,-0.250466,-0.266775,-0.517241
5865,-1.394664,30,189,-0.358510,-0.538338,-0.408632,1.880190,1.368362,0.429170,0.670569,1.453555,-0.863147,0.081063,-1.825917,-0.358510,-0.660613,-1.019123
5866,0.735495,26,171,0.016810,-1.845419,-0.333070,-0.904962,0.448705,1.348571,0.420648,-1.185002,-0.616115,0.641073,1.441948,0.016810,0.179762,0.196572
5871,0.220478,11,73,0.153019,-0.022503,0.231879,0.343532,-0.247201,-0.020845,0.062962,-0.338607,0.973960,-0.208633,0.573393,0.153019,0.909601,1.062619
5872,0.703961,31,186,-0.111442,-0.862368,0.187096,-0.229110,3.105803,0.303229,-1.578762,-0.997775,0.842744,-1.633557,-0.505636,-0.111442,-1.342964,-1.454406
5873,-0.678774,26,8,0.086660,0.073680,-0.023706,-0.622380,0.872228,1.401701,0.906907,-1.761987,0.494694,1.849507,0.234042,0.086660,-0.146973,-0.060313
5874,-1.129379,17,240,0.380542,0.769340,0.133973,1.315620,-0.127691,1.209687,0.132524,-0.641802,0.670223,1.798571,2.168679,0.380542,-1.071736,-0.691194
5880,-0.765160,35,18,0.113100,-1.470851,0.028861,0.712136,1.125803,-0.182106,0.845330,2.336006,0.610215,-0.630212,0.379146,0.113100,-0.347640,-0.234540
5881,1.395313,15,113,0.494588,-1.094322,0.304804,-0.809562,-1.835585,-0.789128,-0.907185,-1.369439,-0.734864,-0.056868,-1.747165,0.494588,0.579808,1.074396
5883,0.744382,9,57,0.195926,-0.464261,1.355400,0.651775,-0.297382,0.656753,0.257033,-0.544533,-1.452824,-0.931570,0.024192,0.195926,-0.620663,-0.424737
5889,2.302356,13,241,0.385412,-0.013492,1.361116,-2.075988,-0.896084,0.935838,-0.871893,-0.992202,-2.954174,-1.611455,0.389130,0.385412,1.175228,1.560640
5890,1.628626,31,291,-0.006006,-1.289326,1.038007,-1.806913,1.336818,0.047015,0.156538,0.620404,-0.257550,-0.718147,-1.609216,-0.006006,0.159211,0.153205
5894,1.567926,14,296,0.159704,0.429692,-0.778187,-2.794384,0.028943,1.085197,0.005541,0.633481,-1.809052,0.233416,-0.518019,0.159704,0.705051,0.864754
5895,0.710033,26,257,0.596840,-0.255323,1.558492,-0.519978,-0.032978,0.394450,1.176098,-0.236534,0.187772,0.050783,0.301657,0.596840,0.045472,0.642312
5896,0.949951,39,142,0.321407,-0.764923,-1.118346,-0.515699,-1.409372,0.583497,-1.170300,-0.577583,-0.476235,1.077788,-0.076570,0.321407,-0.358072,-0.036665
5897,-0.773062,10,255,-0.165512,-1.616148,1.111688,0.877899,2.062237,0.673600,1.432166,1.108410,0.053526,-0.855709,3.108396,-0.165512,-0.749258,-0.914770
5898,-1.049894,26,64,0.717073,1.149206,0.020771,0.457705,-0.095891,-1.647019,-0.893243,2.666034,-0.457125,0.081239,-0.577639,0.717073,-0.997155,-0.280082
5900,0.042237,48,126,-0.395459,-0.630534,-0.607794,-0.037143,0.980999,-0.959438,0.617924,0.589654,-1.167317,-0.633740,-0.547229,-0.395459,0.391200,-0.004259
5901,-1.206125,25,293,-0.430076,-0.489312,1.487762,-0.303512,1.743987,0.815650,-0.995542,0.018996,0.735370,-0.226168,-0.936899,-0.430076,0.270842,-0.159234
5902,0.362479,9,158,0.526013,-0.853707,-0.118439,0.881764,-0.775675,0.280023,1.304331,0.499271,-0.197627,-0.534358,-0.642696,0.526013,0.249709,0.775722
5903,0.155931,1,241,-0.123505,-1.680571,0.590287,-0.349512,0.272974,1.801397,1.204312,0.259368,-0.432850,1.108910,0.861547,-0.123505,-0.129838,-0.253342
5907,2.958956,5,176,0.528418,0.104579,0.632700,-2.639479,-0.461207,0.559530,0.303272,-0.418469,0.602285,-0.275539,0.034697,0.528418,-0.065939,0.462478
5908,2.428537,39,257,-0.161017,-3.192599,0.096278,0.604519,0.848975,0.539847,-0.276026,-1.396735,-0.403627,-1.137172,1.304387,-0.161017,-0.083163,-0.244180
5910,3.337836,26,38,0.406008,1.137221,-0.660404,0.083623,-2.502426,-1.079624,-1.034950,-0.990674,2.115195,-1.944128,-1.023170,0.406008,0.875982,1.281990
5911,2.139703,42,256,0.447950,-1.325636,0.730857,-1.474975,-2.096346,1.169606,1.027902,0.741041,1.204142,0.101361,0.262422,0.447950,1.068707,1.516657
5912,-0.325712,48,15,0.038116,-2.286494,-0.267798,-0.597974,1.136267,0.588462,0.185483,0.760517,0.128873,1.067722,-0.334088,0.038116,-0.406594,-0.368479
5914,-0.206910,38,273,-0.493613,-0.809864,0.187763,0.234203,1.032411,-1.106001,-0.794673,-0.043124,-0.342667,-1.158593,-1.831213,-0.493613,0.252537,-0.241076
5915,-1.221026,1,106,0.064964,1.401184,0.497022,0.920033,0.232530,-0.990259,0.180564,0.651230,-0.734710,1.103897,0.781869,0.064964,-0.505412,-0.440448
5916,-2.001622,14,201,-0.333687,-0.613509,1.307369,0.999436,0.866502,-0.193688,0.266799,-0.569891,1.131475,1.023527,1.988894,-0.333687,-1.090526,-1.424213
5917,-3.466708,17,154,-0.446824,-0.054415,1.086102,0.957582,-0.290658,1.938372,1.100411,1.843565,-0.639399,0.595558,-1.104536,-0.446824,-0.928071,-1.374895
5918,0.648670,21,65,-0.007406,-0.358859,-0.871248,-2.099134,-1.515618,0.263327,0.977253,0.533495,-0.093449,1.106901,-2.269791,-0.007406,-0.316952,-0.324359
5922,-0.465383,16,69,0.027452,1.482243,0.287406,0.639252,-0.578536,1.884442,-0.823042,-1.109195,-1.133615,0.320688,0.944432,0.027452,-0.087065,-0.059614
5923,-2.306149,24,250,-0.088552,-0.592131,1.466246,-0.504921,1.918762,-0.646489,-2.050906,1.122262,0.168034,0.441331,-2.099756,-0.088552,-0.011369,-0.099920
5924,1.372496,45,247,0.170718,0.624700,-1.325786,1.229180,-0.133718,-2.079438,-1.506489,-1.259875,0.614193,-0.715615,-0.521391,0.170718,0.775905,0.946623
5927,2.913067,11,94,0.399597,-1.118647,-0.786572,0.553548,-1.826834,-0.499333,2.289036,-0.620093,-0.574337,-0.234885,0.201142,0.399597,0.273280,0.672876
5929,0.842995,20,178,0.716696,-0.305213,-0.742233,-1.125075,-0.047421,1.426705,0.320773,0.632629,0.419565,-0.195440,-1.517383,0.716696,0.116381,0.833077
5930,2.530849,15,74,0.701836,0.019193,-1.212731,0.174040,-0.856685,0.569496,-0.356814,-0.472338,-0.464610,-1.540344,2.079771,0.701836,0.473527,1.175362
5933,3.210572,25,296,0.276026,-1.920407,-1.371554,-1.420037,-0.781045,-0.579968,-0.777958,-0.222382,0.446745,0.017600,-1.045764,0.276026,0.753701,1.029727
5934,-1.345812,12,95,0.069603,-0.451131,-0.740979,-0.549077,0.240241,1.465905,1.378538,-0.213521,0.731579,0.790374,0.666735,0.069603,0.212129,0.281731
5935,-2.976916,16,185,0.122320,-0.907890,1.157318,0.979114,-0.669206,-0.270382,-0.238045,1.545078,-0.049464,2.000822,0.358663,0.122320,-1.320453,-1.198133
5936,0.183533,6,43,0.003283,-0.209195,-1.549228,0.412880,0.678956,0.466656,0.160860,1.385889,-2.002874,0.268439,0.697019,0.003283,0.465756,0.469039
5937,-1.658556,44,35,-0.042721,-0.156105,-0.778393,-1.192391,-0.198372,-0.623368,0.416776,2.358683,1.160492,1.374158,-0.949644,-0.042721,-0.822538,-0.865259
5938,1.000176,27,2,0.414415,-1.112738,-0.544994,1.905051,0.357098,2.138690,1.222896,0.387973,-0.848302,-2.095062,0.350972,0.414415,0.574768,0.989183
5939,0.429263,18,166,0.182548,-0.828406,0.064287,0.248921,-1.570849,-0.697630,-0.564181,-0.376695,0.502991,-0.368573,-1.423984,0.182548,0.744159,0.926707
5940,-0.872241,6,115,0.281212,2.059984,0.016761,0.257255,-0.050207,-1.389415,-0.127808,0.772639,0.136858,1.681292,1.356016,0.281212,0.019571,0.300783
5941,0.361516,46,2,0.228499,-1.089942,0.365827,0.047687,0.859111,1.091010,1.552785,0.276900,-1.052902,0.666197,-1.149554,0.228499,-0.665929,-0.437430
5942,-0.273090,47,174,0.462618,-0.194837,2.293800,-0.432606,-0.917231,0.367647,0.067780,-0.956006,-0.974055,0.991928,0.908754,0.462618,0.307319,0.769937
5943,1.091706,9,294,0.326420,-0.186257,-0.210012,-0.161733,-1.338434,-0.309195,-0.507151,-1.374747,-0.546246,-0.380697,0.283800,0.326420,0.522361,0.848781
5944,1.668712,25,202,-0.099986,-0.557190,0.171341,-0.523127,-1.433919,0.386593,1.644895,-0.630223,-0.359651,-0.643140,-1.886812,-0.099986,0.638318,0.538331
5945,-0.220269,30,33,-0.190058,1.376901,-0.708225,-1.149883,-0.856394,0.530217,1.393234,0.273637,0.797234,-0.997285,-0.795035,-0.190058,0.662174,0.472116
5946,-0.925974,43,47,-0.230815,-0.597915,-0.817461,0.782964,1.966536,2.010910,0.144284,0.617088,-0.289791,-0.883832,0.005142,-0.230815,0.147522,-0.083293
5947,-1.911686,8,1,-0.382466,0.127208,-0.080219,2.252482,-1.191942,0.386292,0.465535,-0.328994,1.182339,1.016313,-0.527146,-0.382466,-0.816102,-1.198568
5948,2.064572,29,79,-0.014713,-0.673872,-0.272127,-0.778220,-0.361492,-0.784857,1.385492,-0.221041,1.101124,-0.388038,0.532669,-0.014713,-0.741575,-0.756288
5949,0.736009,37,44,-0.179727,-0.031603,0.473751,0.674332,-0.451326,-0.156190,0.405503,1.350905,-1.437597,-0.246960,0.436396,-0.179727,-0.309267,-0.488994
5950,-0.259581,34,134,-0.520080,0.170995,0.140119,-0.665939,-1.977646,-1.073482,-1.633659,-0.900650,1.027952,1.188631,0.542886,-0.520080,-0.964906,-1.484986
5951,-0.298158,23,27,-0.425748,0.314057,-0.256282,-0.448088,1.036008,-1.257189,0.714440,0.115825,-0.677127,0.608923,0.085930,-0.425748,-0.479954,-0.905702
5952,-0.008862,49,210,-0.364904,0.800056,-0.320632,-1.518948,0.065990,1.662556,0.928012,1.108496,-0.861173,0.638982,0.389358,-0.364904,0.289907,-0.074997
5953,-1.968572,44,260,-0.496275,0.060814,1.216848,0.514024,-0.805680,-0.032433,-0.139089,0.936582,1.918730,-0.630173,-0.915093,-0.496275,-0.883264,-1.379540
5954,2.026869,21,32,-0.450424,-0.449528,-1.451814,-0.531472,0.099599,1.450108,-0.039829,-1.250444,0.257094,-1.233762,0.959862,-0.450424,1.057965,0.607541
5955,0.301649,47,215,-0.216965,-0.856690,-0.504413,-2.531727,-0.586399,-0.718940,-0.858918,0.632283,1.418071,0.167540,-0.332827,-0.216965,1.075806,0.858841
5956,-1.756675,41,184,-0.289528,1.662264,0.555647,-0.943597,-0.659081,-0.399659,0.095086,0.868254,0.926802,0.842857,0.449229,-0.289528,-0.090581,-0.380110
5957,1.262334,48,297,-0.255372,0.125825,0.384167,0.061872,0.455376,0.844415,0.917623,-1.367437,-1.254634,-0.126493,2.171073,-0.255372,0.503735,0.248364
5958,1.332111,4,194,-0.431308,-0.650402,-1.042475,-0.334463,0.563896,-2.247710,0.771016,-0.011040,-0.870641,1.200957,0.871319,-0.431308,-0.376336,-0.807644
5959,-0.312218,28,207,-0.409579,0.501856,-2.487026,1.478195,0.485268,-2.018665,-1.819258,-0.080002,0.664255,1.000076,1.427467,-0.409579,-0.009799,-0.419378
5960,0.428747,3,94,-0.312645,-0.444766,-2.256181,1.035831,-0.119846,0.358024,-0.258566,1.236751,0.503149,-0.231994,0.475127,-0.312645,-0.022379,-0.335024
5961,-0.662399,19,292,-0.134761,-2.586777,0.320271,-0.626992,1.186474,0.944403,-0.504794,0.525674,0.644505,0.883655,0.663738,-0.134761,-0.016770,-0.151531
5962,-0.549129,45,293,-0.230297,-0.226691,-0.419120,-0.017209,1.200787,0.522159,-0.385488,-0.166659,0.396739,0.409104,1.542415,-0.230297,-0.348354,-0.578651
5963,0.456282,6,148,-0.535434,-0.433441,-0.238247,0.276358,-1.357543,0.106671,1.937285,0.860354,-0.277501,-0.647481,1.576930,-0.535434,0.216429,-0.319005
5964,-0.660373,15,230,-0.180085,0.318462,-1.589900,0.459185,1.677580,0.454994,0.974136,-1.514709,-0.200933,1.229293,-0.142721,-0.180085,0.565197,0.385112
5965,-0.921795,12,128,-0.024872,-0.928771,-1.000775,0.284278,-1.265803,-0.737987,0.236588,-0.413440,1.297314,0.990334,0.501535,-0.024872,0.568236,0.543364
5966,-1.535533,9,151,0.078148,-0.298964,-0.088102,-0.053102,0.356993,-2.161917,-0.059995,0.356760,1.197548,0.809966,-0.307265,0.078148,-0.468146,-0.389998
5967,1.141429,9,220,-0.547174,1.716729,-0.030039,-1.045916,-1.274387,1.314508,1.423774,-1.236003,2.266610,-2.861787,0.668334,-0.547174,-0.154558,-0.701732
5968,-0.324925,12,61,-0.684760,0.459260,-1.211956,-1.590113,-0.100365,1.550171,0.163331,-1.322658,0.406677,-0.679514,-3.137770,-0.684760,0.746480,0.061720
5969,0.034945,17,139,-0.594173,-1.478779,-0.919509,-0.182861,0.924384,0.812452,0.115756,1.928590,-0.607979,-1.408798,-0.540846,-0.594173,0.597186,0.003012
5970,1.075793,9,92,-0.181265,-0.266794,1.406619,-1.163535,-0.786118,-0.442117,0.762064,0.168238,-0.274665,-0.441512,-2.335286,-0.181265,0.319431,0.138166
5971,1.682979,43,154,-0.416367,-0.608121,-0.540873,-0.687583,-1.340012,0.713749,0.810114,-0.232347,-1.501546,0.879482,1.134068,-0.416367,1.520680,1.104313
5972,0.497166,8,55,-0.138001,0.444502,0.059646,-0.184912,0.333968,-0.349977,0.042227,0.738469,0.969864,-0.817839,1.348194,-0.138001,-0.345282,-0.483283
5973,-2.858018,30,98,0.270845,-0.734744,-0.860440,-0.779313,1.521993,-0.969825,-1.363846,0.729118,1.689570,1.994469,-1.154912,0.270845,-1.649412,-1.378567
5974,-2.032087,32,47,0.051139,-0.879621,0.103816,-0.277972,0.315329,0.599606,-1.241402,2.584355,1.368610,-0.089200,-0.312849,0.051139,-1.029223,-0.978084
5975,-0.739172,43,295,-0.343499,-0.199669,-0.842426,1.170118,-0.444430,0.871414,0.782246,-1.204876,-0.100351,-0.660387,-1.506842,-0.343499,0.641911,0.298412
5976,2.108343,1,119,-0.142045,-1.268938,-1.598868,-1.586129,-0.030576,-0.692252,0.546829,-1.141038,0.746880,0.304372,-0.122439,-0.142045,0.600217,0.458172
5977,1.003779,29,167,0.418762,1.538419,0.396413,0.045192,-0.496324,0.511381,2.718620,-1.871652,-0.092059,1.235358,0.648679,0.418762,-0.189410,0.229353
5978,1.016638,6,16,0.116308,0.249961,-1.118692,0.299674,-0.204159,0.575176,2.279596,-0.703268,1.100089,-0.428713,0.548147,0.116308,1.309492,1.425801
5979,1.981725,23,276,0.275148,0.005447,-0.661788,-2.113646,0.955802,-1.960707,-0.376595,0.480022,-0.184742,-2.060459,-1.273220,0.275148,1.854663,2.129811
5980,-0.162612,15,286,0.185131,1.377620,-1.218243,-0.189703,0.944897,0.190230,-0.344503,-0.178170,-0.670648,0.444073,-1.221646,0.185131,1.025916,1.211047
5981,5.234403,13,120,0.566988,-0.575748,-1.397984,-2.125633,-0.426649,-1.055161,0.232467,-0.816542,-2.317304,-1.240317,0.712921,0.566988,0.527420,1.094408
5982,2.005970,10,242,-0.006803,0.321924,-1.492365,-0.128508,-1.533863,0.479865,0.943096,-0.196734,-0.615533,-0.035481,-1.338801,-0.006803,0.373700,0.366897
5983,2.975654,13,165,-0.334646,-1.442599,-0.643098,-0.873560,0.048785,0.106990,-0.630502,-0.168307,0.673323,-2.149846,3.223683,-0.334646,1.121768,0.787122
5984,2.034365,5,111,-0.478508,-0.198223,-1.675683,-1.371987,-1.234907,-0.039618,-0.632082,0.352964,1.488966,-2.110788,-0.285440,-0.478508,1.145850,0.667342
5985,1.327028,12,150,0.022616,-0.438286,-1.159600,-0.202757,1.484583,-0.874096,-0.152040,1.755369,0.156254,-1.088495,0.696309,0.022616,0.531519,0.554135
5986,-1.429384,14,33,-0.356910,-0.303496,0.397122,0.468590,0.509952,-0.814540,-0.462243,-0.525796,0.570488,0.545746,0.154580,-0.356910,0.384439,0.027530
5987,-0.598474,38,33,-0.086430,0.676579,-0.417176,0.472478,-0.471288,0.169297,0.687204,0.397604,-0.917468,-1.148510,0.326957,-0.086430,0.710393,0.623963
5988,-0.176920,24,117,-0.390034,-1.252061,0.424802,0.722143,0.680565,0.603836,-0.350312,-0.359366,-0.092484,-0.535120,-0.385132,-0.390034,0.038327,-0.351707
5989,1.197972,22,133,-0.365054,-0.621405,-0.792412,-1.301315,-0.255961,0.730158,0.798236,-1.613659,1.658760,-0.204486,1.258549,-0.365054,0.703109,0.338055
5990,1.853235,28,43,-0.278121,0.674296,-0.966278,-1.348411,-1.860847,-0.260691,2.596163,-0.637700,-0.755643,-0.064908,-0.631155,-0.278121,0.143062,-0.135059
