Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,20021,0.0043866346,0.024725575,1.0
t1,20030,-0.00593736,0.018812384,1.0
t1,20060,-0.002352083,0.019122168,1.0
t1,20084,0.00074265373,0.01627044,1.0
t1,20090,-0.0018831408,0.026924117,1.0
t1,20092,0.0060617,0.021438783,1.0
t1,20099,0.0036075837,0.016686527,1.0
t1,20102,0.0068048537,0.020811407,1.0
t1,20126,0.010071469,0.03284145,1.0
t1,20127,0.0011025519,0.021152347,1.0
t1,20139,-0.0009455332,0.021035464,1.0
t1,20141,-0.0002829737,0.028913207,1.0
t1,20146,0.010927198,0.024201032,1.0
t1,20159,0.00092447054,0.025760353,1.0
t1,20162,0.01716261,0.024001844,1.0
t1,20169,0.00037831836,0.021912849,1.0
t1,20196,-0.00094970665,0.021193264,1.0
t1,20197,0.0016124716,0.019873826,1.0
t1,20201,0.0031297742,0.018454809,1.0
t1,20224,-0.011409802,0.02544776,1.0
t1,20275,-0.0036537973,0.022572687,1.0
t1,20288,0.003996826,0.020886078,1.0
t1,20294,0.003486065,0.021206195,1.0
t1,20300,0.0044137593,0.023508059,1.0
t1,20360,0.0010561274,0.02597785,1.0
t1,20397,0.002200252,0.021448191,1.0
t1,20405,-0.014248791,0.024036584,1.0
t1,20407,0.0020868825,0.018154532,1.0
t1,20409,-0.0056300987,0.021830333,1.0
t1,20427,-0.00508866,0.020330494,1.0
t1,20433,-0.008082269,0.027610676,1.0
t1,20439,-0.004437154,0.019266484,1.0
t1,20456,-0.005259436,0.023942314,1.0
t1,20458,0.010988585,0.024946082,1.0
t1,20466,-0.0012846446,0.018902125,1.0
t1,20473,0.0055110063,0.020050291,1.0
t1,20474,-0.0013412788,0.021536471,1.0
t1,20485,0.0007071233,0.021446485,1.0
t1,20490,0.011100288,0.03159021,1.0
t1,20502,0.008635984,0.02133954,1.0
t1,20517,0.0013947876,0.022288121,1.0
t1,20527,0.010700261,0.02136833,1.0
t1,20543,-0.0038561972,0.027074631,1.0
t1,20552,-0.0014015657,0.019514015,1.0
t1,20584,0.0019389867,0.021677222,1.0
t1,20595,0.014696446,0.033619285,1.0
t1,20619,-0.0023219269,0.022351978,1.0
t1,20625,-0.00045910716,0.024047263,1.0
t1,20628,-0.0011409031,0.023254097,1.0
t1,20645,0.0039639263,0.024112234,1.0
t1,20650,-0.0070105637,0.019772682,1.0
t1,20654,0.008342702,0.020894123,1.0
t1,20684,0.009651447,0.02595316,1.0
t1,20686,-0.0027226224,0.019162972,1.0
t1,20689,0.0024744102,0.019978667,1.0
t1,20693,0.002001078,0.020471103,1.0
t1,20711,-0.008337699,0.021600816,1.0
t1,20721,-0.0072772354,0.022237051,1.0
t1,20731,-0.007310886,0.023832519,1.0
t1,20736,0.001126881,0.021550925,1.0
t1,20756,0.0053869803,0.021507738,1.0
t1,20786,0.0010629515,0.020517869,1.0
t1,20788,-0.0035069487,0.01675343,1.0
t1,20816,0.002330147,0.02422939,1.0
t1,20828,0.0005863791,0.022754384,1.0
t1,20832,-0.0052413573,0.025958782,1.0
t1,20856,0.0020558622,0.02127229,1.0
t1,20860,-0.0050878753,0.023693655,1.0
t1,20883,-0.00195979,0.021563783,1.0
t1,20884,0.005777337,0.02601302,1.0
t1,20921,-0.0073716203,0.02034413,1.0
t1,20929,0.0035439834,0.021280747,1.0
t1,20937,-0.0014038385,0.019951139,1.0
t1,20941,0.010761256,0.024093617,1.0
t1,20945,-0.0022004105,0.019015856,1.0
t1,20948,-0.007185777,0.019677503,1.0
t1,20949,0.0042857314,0.024146864,1.0
t1,20954,0.000106064705,0.023775434,1.0
t1,20956,0.003934863,0.020555409,1.0
t1,20959,-0.0019459308,0.018344438,1.0
t1,20961,0.010308604,0.025307842,1.0
t1,20984,-0.00017136769,0.023038771,1.0
t1,21036,0.0018603561,0.020296423,1.0
t1,21068,-2.6894309e-6,0.02317934,1.0
t1,21080,-0.003084939,0.023998572,1.0
t1,21101,-0.00095557584,0.020129422,1.0
t1,21102,-0.0077887424,0.019842396,1.0
t1,21109,0.0012809952,0.024028912,1.0
t1,21112,-0.0017105638,0.018208764,1.0
t1,21116,0.0059160697,0.019800378,1.0
t1,21142,-0.008770475,0.025141092,1.0
t1,21145,0.0027663496,0.028315946,1.0
t1,21148,-0.0019381302,0.022862809,1.0
t1,21161,-0.008886206,0.019744959,1.0
t1,21203,0.0048811813,0.028625315,1.0
t1,21206,-0.004848964,0.02596856,1.0
t1,21209,0.0077165016,0.020762792,1.0
t1,21223,0.001494021,0.021958359,1.0
t1,21225,0.0014869197,0.023470895,1.0
t1,21235,-0.00055910536,0.02092788,1.0
t1,21238,-0.0032740082,0.022327658,1.0
t1,21242,-0.014135136,0.029247936,1.0
t1,21244,-0.006299987,0.01869883,1.0
t1,21246,-0.002758284,0.023498492,1.0
t1,21256,-0.001922317,0.021688664,1.0
t1,21271,0.0009732566,0.025382157,1.0
t1,21273,0.0033376766,0.026005523,1.0
t1,21314,-0.014873432,0.027619554,1.0
t1,21334,0.003975474,0.0239362,1.0
t1,21342,-0.008815673,0.025316464,1.0
t1,21345,-0.0056217327,0.025634866,1.0
t1,21351,-0.0035011761,0.020903545,1.0
t1,21383,0.00027245632,0.018541938,1.0
t1,21385,0.003307686,0.020246537,1.0
t1,21404,-0.006840625,0.018603418,1.0
t1,21426,-0.006099575,0.017960686,1.0
t1,21433,-0.004602351,0.021856941,1.0
t1,21434,0.002255079,0.017942015,1.0
t1,21438,-0.025957644,0.029921735,1.0
t1,21442,-0.0024321189,0.026016774,1.0
t1,21447,0.0021222988,0.023799188,1.0
t1,21455,0.00107703,0.023036206,1.0
t1,21457,-0.0007449755,0.020983133,1.0
t1,21468,-0.00076768576,0.018577443,1.0
t1,21493,0.008000482,0.028337337,1.0
t1,21502,0.004649982,0.022591796,1.0
t1,21504,-0.0018108531,0.02220614,1.0
t1,21527,-0.0034499709,0.020278165,1.0
t1,21547,-0.0037986941,0.021255618,1.0
t1,21563,0.0014578399,0.023575151,1.0
t1,21569,0.0060512195,0.021892844,1.0
t1,21595,0.0021474834,0.02775863,1.0
t1,21624,0.0029309695,0.020013906,1.0
t1,21627,-0.0074437372,0.026934663,1.0
t1,21631,0.0025783204,0.019527597,1.0
t1,21649,-0.013010288,0.024981774,1.0
t1,21652,-0.0066518886,0.02710902,1.0
t1,21653,-0.0072480896,0.022461535,1.0
t1,21677,0.006745099,0.024874285,1.0
t1,21689,-0.0002724952,0.02008401,1.0
t1,21708,4.2983662e-5,0.021340955,1.0
t1,21713,-0.0080935545,0.023191458,1.0
t1,21732,0.0056452784,0.022491163,1.0
t1,21734,-0.002596855,0.021571634,1.0
t1,21751,-0.0009688936,0.020014554,1.0
t1,21754,-0.0026763089,0.023164053,1.0
t1,21775,0.012627237,0.025911346,1.0
t1,21783,0.00426844,0.025383838,1.0
t1,21786,0.0015210132,0.0206127,1.0
t1,21788,-0.0004991866,0.020315077,1.0
t1,21811,-0.00029777893,0.01998052,1.0
t1,21880,0.00607134,0.019903855,1.0
t1,21891,-0.011541886,0.025804508,1.0
t1,21893,0.0021884816,0.02174189,1.0
t1,21919,0.011027179,0.029077567,1.0
t1,21930,-0.0065548318,0.02463971,1.0
t1,21931,-0.00432333,0.028115788,1.0
t1,21932,-0.0092842365,0.022233129,1.0
t1,21934,-0.0040780823,0.029098181,1.0
t1,21938,0.0017824064,0.026998624,1.0
t1,21944,0.0017044814,0.021731287,1.0
t1,21983,-0.010400969,0.023454921,1.0
t1,22011,-0.00081711996,0.024696764,1.0
t1,22029,-0.001230357,0.019996904,1.0
t1,22031,0.0020899265,0.01841257,1.0
t1,22032,-0.0034688308,0.023282334,1.0
t1,22038,-0.0053892257,0.025654223,1.0
t1,22062,-0.008124202,0.02389514,1.0
t1,22075,-0.003971428,0.026330538,1.0
t1,22093,-0.0021327138,0.019256022,1.0
t1,22099,-0.005055573,0.018239237,1.0
t1,22105,-0.0044348384,0.022588126,1.0
t1,22127,0.00024193648,0.024127834,1.0
t1,22132,0.031003028,0.04282734,1.0
t1,22135,-0.010022098,0.026175952,1.0
t1,22174,-0.011133007,0.023124618,1.0
t1,22194,0.00038012955,0.023907438,1.0
t1,22200,-0.0072134,0.021873018,1.0
t1,22221,0.00055436074,0.021538353,1.0
t1,22229,0.0018867842,0.022610717,1.0
t1,22239,-0.0034048674,0.02424096,1.0
t1,22253,-0.003906837,0.028565882,1.0
t1,22255,-0.002598129,0.020025726,1.0
t1,22256,0.0019570552,0.02258889,1.0
t1,22259,0.00063284143,0.020447863,1.0
t1,22266,-0.0006263507,0.020732043,1.0
t1,22269,-0.0033907788,0.022886667,1.0
t1,22271,-0.008852724,0.024312152,1.0
t1,22275,-0.0015654372,0.018748676,1.0
t1,22304,0.01122858,0.023358876,1.0
t1,22320,0.005905645,0.020432232,1.0
t1,22339,0.00039452608,0.019803692,1.0
t1,22355,0.0067485617,0.020604065,1.0
t1,22377,-0.006502657,0.02624524,1.0
t1,22379,-0.0018193773,0.021347735,1.0
t1,22389,0.004407276,0.018421972,1.0
t1,22395,0.0012795381,0.02359312,1.0
t1,22400,0.001329931,0.023335753,1.0
t1,22406,0.008133004,0.02304116,1.0
t1,22429,-0.0006970798,0.01926357,1.0
t1,22434,0.00061774295,0.020649461,1.0
t1,22449,0.0062701204,0.020285107,1.0
t1,22468,0.0009673711,0.020914627,1.0
t1,22470,-0.013419843,0.028663522,1.0
t1,22485,-0.0048569725,0.023201812,1.0
t1,22501,-0.006893756,0.024123715,1.0
t1,22508,-0.00020010557,0.021071397,1.0
t1,22510,0.0020033226,0.024514182,1.0
t1,22534,0.004513987,0.024180135,1.0
t1,22535,-0.0028042335,0.021590408,1.0
t1,22542,-0.0026710527,0.018942365,1.0
t1,22563,-0.00095594703,0.026194368,1.0
t1,22571,-0.0010448213,0.018924773,1.0
t1,22620,-0.008576998,0.024486296,1.0
t1,22637,-0.0030929083,0.020563383,1.0
t1,22655,-0.012048098,0.02825146,1.0
t1,22662,-0.008647704,0.022254683,1.0
t1,22672,0.0017142252,0.017522968,1.0
t1,22682,0.0038685377,0.02051583,1.0
t1,22684,0.004960273,0.028137213,1.0
t1,22729,-0.02151968,0.031026216,1.0
t1,22735,0.0044733984,0.027398266,1.0
t1,22741,-0.0026488963,0.02015058,1.0
t1,22748,0.0014887978,0.023270333,1.0
t1,22774,0.0018878827,0.024744054,1.0
t1,22783,-0.0037809971,0.023008376,1.0
t1,22803,-0.008676545,0.022081487,1.0
t1,22827,-0.003387226,0.02510542,1.0
t1,22832,0.0051401863,0.028084192,1.0
t1,22842,0.0015751484,0.018739982,1.0
t1,22843,0.0040960754,0.023945566,1.0
t1,22845,-0.007951741,0.024541484,1.0
t1,22856,3.7782233e-5,0.02371018,1.0
t1,22883,0.007895222,0.018218057,1.0
t1,22902,0.009387451,0.024009164,1.0
t1,22907,0.001928217,0.023181366,1.0
t1,22908,-0.0068485634,0.019840842,1.0
t1,22929,-0.0023123072,0.0230962,1.0
t1,22959,0.008329772,0.021527715,1.0
t1,22973,-0.0060080686,0.021889016,1.0
t1,22978,-0.0057855025,0.025338829,1.0
t1,22983,-0.0028148019,0.0203599,1.0
t1,22998,0.010716961,0.029863333,1.0
t1,23001,-0.0066849333,0.01994233,1.0
t1,23003,0.0053148423,0.02837811,1.0
t1,23010,0.004000147,0.024546789,1.0
t1,23011,0.0052877646,0.022620333,1.0
t1,23036,-0.00031139352,0.021672938,1.0
t1,23037,-0.006589676,0.024297994,1.0
t1,23052,-0.0056856694,0.022136595,1.0
t1,23056,0.0014139154,0.019174624,1.0
t1,23059,-0.012485293,0.022229943,1.0
t1,23064,0.004694134,0.023759674,1.0
t1,23079,-0.0032495207,0.020607801,1.0
t1,23120,0.010709428,0.022203412,1.0
t1,23129,0.006214439,0.022599537,1.0
t1,23131,0.008156958,0.025375662,1.0
t1,23142,0.0013969966,0.026030805,1.0
t1,23146,-0.0017640153,0.021497717,1.0
t1,23148,-0.0012358965,0.024086587,1.0
t1,23178,-0.0008928941,0.020596577,1.0
t1,23186,-0.0056047896,0.027537463,1.0
t1,23200,-0.008211906,0.023513764,1.0
t1,23203,0.003287225,0.024565263,1.0
t1,23205,0.003971424,0.023100294,1.0
t1,23213,-0.0017385292,0.021474425,1.0
t1,23215,0.0058796625,0.023522917,1.0
t1,23231,-0.0010069628,0.017180452,1.0
t1,23254,-0.005881734,0.023329709,1.0
t1,23261,0.0037355777,0.018177006,1.0
t1,23268,0.0028443977,0.026027717,1.0
t1,23276,-0.000609254,0.021876778,1.0
t1,23279,-0.0025127472,0.018667895,1.0
t1,23309,-0.0044859042,0.022693677,1.0
t1,23310,0.003089419,0.022246059,1.0
t1,23312,-0.010095797,0.022594582,1.0
t1,23316,-0.0027099606,0.022142658,1.0
t1,23346,0.002699056,0.02093938,1.0
t1,23349,0.00069814443,0.02485285,1.0
t1,23353,0.005045864,0.02179208,1.0
t1,23356,-0.008213429,0.02231289,1.0
t1,23364,-0.0021595808,0.020058619,1.0
t1,23368,-0.010933021,0.02433059,1.0
t1,23377,0.0006180525,0.019581744,1.0
t1,23406,0.005460763,0.021799447,1.0
t1,23414,0.004055728,0.022692103,1.0
t1,23435,-0.0042403634,0.023889717,1.0
t1,23437,0.005673033,0.019526588,1.0
t1,23487,0.0010967077,0.021006789,1.0
t1,23489,-0.0028833384,0.018382885,1.0
t1,23491,-0.009482397,0.026013434,1.0
t1,23502,0.0028417553,0.022658201,1.0
t1,23506,0.000827668,0.016904168,1.0
t1,23526,0.01791993,0.025892349,1.0
t1,23542,0.00314635,0.024225807,1.0
t1,23548,-0.0020629463,0.021095144,1.0
t1,23569,0.0068177087,0.022319822,1.0
t1,23570,0.003633374,0.02502329,1.0
t1,23582,-0.0081182625,0.022766951,1.0
t1,23587,0.003911308,0.020913819,1.0
t1,23599,-0.0016220097,0.024112463,1.0
t1,23612,-0.0008678038,0.019435797,1.0
t1,23622,-0.0012891741,0.025481356,1.0
t1,23638,-0.0005439439,0.026142102,1.0
t1,23668,0.0109347645,0.02312456,1.0
t1,23674,0.0016341982,0.023811687,1.0
t1,23687,0.001084524,0.026603037,1.0
t1,23699,0.015556065,0.026113018,1.0
t1,23707,-0.0015323842,0.019684704,1.0
t1,23708,0.004182815,0.021913381,1.0
t1,23728,0.0038561593,0.024297478,1.0
t1,23731,-0.002421506,0.021280317,1.0
t1,23785,0.0067201266,0.02107614,1.0
t1,23786,0.00019834595,0.020992426,1.0
t1,23787,-1.1823823e-5,0.01689688,1.0
t1,23793,0.0035971915,0.021025617,1.0
t1,23809,-0.00045759455,0.02288583,1.0
t1,23811,-0.00031906017,0.030859787,1.0
t1,23813,-0.0018857706,0.017917195,1.0
t1,23818,0.00032458987,0.024585312,1.0
t1,23826,0.0038928685,0.023369731,1.0
t1,23828,0.007796068,0.024405997,1.0
t1,23830,0.0011029236,0.020817194,1.0
t1,23863,-0.011976441,0.023456322,1.0
t1,23868,0.004390519,0.02340452,1.0
t1,23937,-0.0024676037,0.021709912,1.0
t1,23959,0.0084683,0.01761816,1.0
t1,23977,0.00039420274,0.021639472,1.0
t1,23996,0.00049197534,0.021494413,1.0
t1,24000,0.003322317,0.022676565,1.0
t1,24006,-0.009282435,0.02613184,1.0
t1,24009,0.0026242908,0.023950353,1.0
t1,24013,-0.00070049916,0.0182215,1.0
t1,24023,0.004142385,0.023100441,1.0
t1,24028,-0.0060442872,0.024049303,1.0
t1,24031,0.0023750875,0.019203125,1.0
t1,24032,0.00059090724,0.017340964,1.0
t1,24042,0.0008137198,0.020005878,1.0
t1,24062,0.013211496,0.023204919,1.0
t1,24070,0.004296314,0.02351901,1.0
t1,24084,-0.0058211945,0.02044251,1.0
t1,24085,0.0016078518,0.022143167,1.0
t1,24089,0.004548485,0.022634486,1.0
t1,24092,-0.0035313647,0.025377892,1.0
t1,24095,-0.0076364065,0.027966911,1.0
t1,24108,0.0027858505,0.028584428,1.0
t1,24131,-0.009394742,0.026635054,1.0
t1,24141,0.010708513,0.024743395,1.0
t1,24147,0.0019854635,0.022553539,1.0
t1,24148,-0.0016673468,0.02720065,1.0
t1,24160,-0.0008320202,0.02260346,1.0
t1,24190,-0.00500516,0.022515604,1.0
t1,24220,-0.0013941833,0.024518825,1.0
t1,24223,0.0005999579,0.0203435,1.0
t1,24227,-0.006417688,0.022726452,1.0
t1,24237,-0.000225636,0.018473633,1.0
t1,24260,0.0006859567,0.023319373,1.0
t1,24261,-0.0027617028,0.018163681,1.0
t1,24262,0.010450803,0.02867688,1.0
t1,24263,-0.003438376,0.024962848,1.0
t1,24274,-0.0028015797,0.022458231,1.0
t1,24279,0.0015063684,0.023796361,1.0
t1,24296,-0.0009876034,0.020042531,1.0
t1,24304,0.009574152,0.024850462,1.0
t1,24309,0.0025412284,0.021563744,1.0
t1,24333,0.003146566,0.023737617,1.0
t1,24344,0.0005381849,0.027036417,1.0
t1,24346,-0.0023134302,0.018432545,1.0
t1,24359,0.0058518755,0.024352012,1.0
t1,24365,-0.007836995,0.023077803,1.0
t1,24368,-0.0058575603,0.023448309,1.0
t1,24383,-0.0012209904,0.02383805,1.0
t1,24392,0.010408992,0.021680964,1.0
t1,24404,-0.0037875886,0.01626833,1.0
t1,24408,-0.004643094,0.021277444,1.0
t1,24440,-0.0079725925,0.023629745,1.0
t1,24460,0.0009653552,0.022523168,1.0
t1,24463,-0.011474749,0.021199638,1.0
t1,24468,0.0033129356,0.032186095,1.0
t1,24498,-0.0018574485,0.01830776,1.0
t1,24503,0.0013432238,0.020969836,1.0
t1,24504,0.009554118,0.025378149,1.0
t1,24507,0.0028764885,0.019648947,1.0
t1,24514,0.0042680795,0.022840392,1.0
t1,24515,0.001034728,0.025414877,1.0
t1,24523,0.0058153826,0.018359004,1.0
t1,24526,0.022091473,0.030155143,1.0
t1,24528,-0.0025732513,0.026505126,1.0
t1,24530,0.0044913115,0.019133698,1.0
t1,24533,0.009601207,0.024505364,1.0
t1,24536,-0.008898315,0.022640573,1.0
t1,24558,0.004732333,0.025066786,1.0
t1,24560,-0.0017163451,0.019009748,1.0
t1,24564,0.0011232789,0.028593965,1.0
t1,24565,0.00627105,0.021390961,1.0
t1,24579,0.0013792384,0.022522861,1.0
t1,24586,0.002098031,0.025296746,1.0
t1,24591,-0.006613461,0.023716869,1.0
t1,24597,0.0030938396,0.02154111,1.0
t1,24609,0.0019296963,0.01751878,1.0
t1,24616,0.010356692,0.019232046,1.0
t1,24617,0.0060810824,0.020877484,1.0
t1,24621,-0.003079091,0.022466177,1.0
t1,24623,0.0018922071,0.023441218,1.0
t1,24651,0.0006163713,0.019621506,1.0
t1,24665,0.008351698,0.025049666,1.0
t1,24711,0.016851168,0.02631075,1.0
t1,24716,0.0012390865,0.020158768,1.0
t1,24747,0.00394154,0.025797928,1.0
t1,24752,-0.0058967634,0.021523884,1.0
t1,24767,0.010707421,0.021602442,1.0
t1,24769,0.0013358832,0.017539248,1.0
t1,24770,-0.0023267572,0.019442676,1.0
t1,24818,0.00018543482,0.024446538,1.0
t1,24857,0.015446986,0.027641881,1.0
t1,24861,-0.0021367643,0.01975318,1.0
t1,24890,-0.002603971,0.019754434,1.0
t1,24914,0.00014136574,0.01729197,1.0
t1,24921,-0.007508031,0.0218845,1.0
t1,24927,0.0025533438,0.021580102,1.0
t1,24928,0.0010370543,0.024974853,1.0
t1,24943,0.002060368,0.023725526,1.0
t1,24944,0.003054074,0.018557379,1.0
t1,24946,-0.0025337765,0.024162386,1.0
t1,24954,-0.0017423809,0.023428854,1.0
t1,24958,0.0040021916,0.01935973,1.0
t1,24966,0.0066780685,0.020201001,1.0
t1,24975,-0.0036198073,0.022704074,1.0
t1,24984,-0.00715655,0.022301106,1.0
t1,25018,-0.0033906132,0.024473052,1.0
t1,25023,-0.012796625,0.026425036,1.0
t1,25057,0.001021901,0.018902563,1.0
t1,25067,-0.0063024927,0.017512457,1.0
t1,25081,8.89261e-6,0.018529907,1.0
t1,25085,0.00024142381,0.020207709,1.0
t1,25090,-0.005528172,0.022589954,1.0
t1,25100,0.0018001157,0.019315032,1.0
t1,25107,0.0026770688,0.02183401,1.0
t1,25108,-0.00026804424,0.019349368,1.0
t1,25111,0.00039109928,0.016561529,1.0
t1,25115,-0.021925593,0.03204225,1.0
t1,25152,-0.00044785242,0.019909885,1.0
t1,25156,-0.0049028555,0.025020368,1.0
t1,25163,0.006132779,0.022299532,1.0
t1,25169,0.0075228065,0.020550428,1.0
t1,25180,0.009121389,0.022521574,1.0
t1,25187,-0.013851688,0.025210196,1.0
t1,25192,0.005096957,0.025963195,1.0
t1,25194,-0.0006680756,0.019805077,1.0
t1,25195,0.012613978,0.02484103,1.0
t1,25242,0.0028686177,0.02487684,1.0
t1,25244,0.00012730308,0.023320267,1.0
t1,25272,0.0013344494,0.024534717,1.0
t1,25275,-0.004015083,0.018585231,1.0
t1,25276,0.0011263449,0.019736785,1.0
t1,25279,0.011447373,0.02239101,1.0
t1,25282,0.0010429772,0.020276701,1.0
t1,25284,0.008592849,0.022941085,1.0
t1,25352,-0.0012453436,0.02023734,1.0
t1,25371,-0.0051854216,0.023658613,1.0
t1,25372,0.0052523315,0.02095274,1.0
t1,25392,-0.0023996043,0.018460995,1.0
t1,25397,-0.0017119884,0.018222826,1.0
t1,25425,0.01199427,0.024814473,1.0
t1,25429,0.003369602,0.020501278,1.0
t1,25433,-0.0037532602,0.024636572,1.0
t1,25436,0.004521729,0.021380236,1.0
t1,25465,-0.003817988,0.02659627,1.0
t1,25472,-0.004716309,0.02312074,1.0
t1,25473,-0.005074626,0.020684704,1.0
t1,25475,0.00047639463,0.024090474,1.0
t1,25535,-0.0061934786,0.02338374,1.0
t1,25547,0.003344864,0.0161849,1.0
t1,25569,0.009091792,0.027435083,1.0
t1,25570,0.0030204826,0.020817857,1.0
t1,25575,0.004678167,0.024078853,1.0
t1,25576,0.012694256,0.022919795,1.0
t1,25582,-0.0036880905,0.020065831,1.0
t1,25594,0.0039150827,0.022144275,1.0
t1,25609,0.0024558275,0.019531896,1.0
t1,25622,-0.0011528739,0.019904613,1.0
t1,25623,-8.981566e-5,0.021840755,1.0
t1,25645,0.0068604373,0.025705894,1.0
t1,25692,0.008930258,0.021017237,1.0
t1,25697,0.0010987384,0.02132128,1.0
t1,25709,-0.013819172,0.021167824,1.0
t1,25755,0.0065405616,0.021768847,1.0
t1,25757,-0.0047400575,0.018490495,1.0
t1,25768,-0.00481968,0.023706777,1.0
t1,25771,-0.0023562966,0.02235667,1.0
t1,25774,-0.005131026,0.019527873,1.0
t1,25782,0.0015748008,0.019365096,1.0
t1,25791,0.0037968995,0.020687312,1.0
t1,25800,0.0012222888,0.01878707,1.0
t1,25810,0.002583332,0.021037836,1.0
t1,25814,0.015518451,0.02399137,1.0
t1,25819,0.0050087706,0.01928486,1.0
t1,25836,0.0025375069,0.019675935,1.0
t1,25852,-0.004257278,0.024969677,1.0
t1,25861,0.0013432021,0.017444178,1.0
t1,25866,0.0057282313,0.025563918,1.0
t1,25887,-0.0008176333,0.024563093,1.0
t1,25922,-0.001972678,0.028505096,1.0
t1,25944,0.009959848,0.024577525,1.0
t1,25945,0.0035203502,0.024763746,1.0
t1,25962,-0.00149596,0.02406848,1.0
t1,25971,0.005442417,0.02079444,1.0
t1,25990,-0.004383239,0.020658059,1.0
t1,25992,-0.0018118162,0.02733377,1.0
t1,25997,-0.0025745586,0.025807956,1.0
t1,25999,-0.0050126025,0.024932187,1.0
t1,26016,0.008194661,0.024890425,1.0
t1,26017,-0.00016245584,0.022133855,1.0
t1,26030,-0.0036736482,0.017371349,1.0
t1,26031,0.006076499,0.024407187,1.0
t1,26039,0.0045733806,0.020386435,1.0
t1,26045,0.004938851,0.024397174,1.0
t1,26053,-0.00441664,0.023199487,1.0
t1,26055,-0.0057418793,0.01826264,1.0
t1,26090,0.0061393455,0.022891883,1.0
t1,26092,0.0021580972,0.021311732,1.0
t1,26098,0.007861936,0.022506686,1.0
t1,26114,-0.012049326,0.02386998,1.0
t1,26117,-0.0026859075,0.019895524,1.0
t1,26118,-0.005043771,0.02208939,1.0
t1,26132,0.0008099287,0.024754608,1.0
t1,26159,0.011006135,0.02575917,1.0
t1,26163,-0.008229078,0.029922536,1.0
t1,26169,0.012493551,0.022311417,1.0
t1,26172,-0.0072973557,0.027576176,1.0
t1,26179,-0.0030171943,0.01885745,1.0
t1,26184,-0.00012406346,0.022680625,1.0
t1,26211,0.0043577575,0.020890966,1.0
t1,26214,-0.00094633526,0.02035815,1.0
t1,26230,0.004691153,0.022235245,1.0
t1,26234,0.005955652,0.022383802,1.0
t1,26255,0.0024919605,0.026235621,1.0
t1,26270,-0.0013799708,0.019301618,1.0
t1,26279,0.004115557,0.019820392,1.0
t1,26283,-0.0030005032,0.021510078,1.0
t1,26287,-0.00057274813,0.01867803,1.0
t1,26291,0.00072031387,0.019566277,1.0
t1,26294,-0.0066173025,0.02154223,1.0
t1,26303,0.00019805311,0.022796277,1.0
t1,26304,-0.0062555373,0.022983704,1.0
t1,26310,0.004833609,0.018924242,1.0
t1,26311,0.003608045,0.020065032,1.0
t1,26326,-0.0020434277,0.023882583,1.0
t1,26331,-0.0065254113,0.023627093,1.0
t1,26333,-0.00554663,0.021356998,1.0
t1,26364,-6.772444e-5,0.022287218,1.0
t1,26369,0.0016822526,0.021806033,1.0
t1,26392,-0.0011453783,0.02303834,1.0
t1,26403,0.0017368157,0.024811491,1.0
t1,26435,0.0034506998,0.0239685,1.0
t1,26440,-0.0015406436,0.022755312,1.0
t1,26444,-0.005473572,0.029554714,1.0
t1,26463,0.0038977875,0.024619497,1.0
t1,26487,-0.00048630935,0.019410271,1.0
t1,26511,0.0035746235,0.023419369,1.0
t1,26521,-0.0017373376,0.018868,1.0
t1,26554,0.00541393,0.019501124,1.0
t1,26563,0.0027394951,0.02204294,1.0
t1,26568,0.0069706375,0.023643177,1.0
t1,26570,-0.0002140542,0.020197773,1.0
t1,26590,-0.002031685,0.023686687,1.0
t1,26608,0.013184546,0.030366542,1.0
t1,26612,-0.009743229,0.028987944,1.0
t1,26636,0.0031293335,0.022318793,1.0
t1,26637,-0.0015376775,0.01965223,1.0
t1,26648,0.00051900966,0.019541856,1.0
t1,26654,-0.0053092563,0.021289928,1.0
t1,26669,-0.003436562,0.021517556,1.0
t1,26670,-0.0036072596,0.023247736,1.0
t1,26676,0.0011059874,0.021903163,1.0
t1,26705,-0.0008308541,0.017984841,1.0
t1,26709,0.0007286594,0.019315505,1.0
t1,26712,-0.003765352,0.019508036,1.0
t1,26713,-0.0021538276,0.023370255,1.0
t1,26717,-0.008756691,0.027621748,1.0
t1,26718,0.0019561858,0.019873573,1.0
t1,26727,0.001498259,0.021060608,1.0
t1,26730,0.0049890196,0.022521414,1.0
t1,26731,-0.0026830253,0.024402393,1.0
t1,26736,-7.250877e-5,0.020579163,1.0
t1,26741,-0.008418479,0.024188373,1.0
t1,26742,-0.00047054666,0.023524344,1.0
t1,26748,-0.0021850942,0.019465564,1.0
t1,26769,-0.010814505,0.021930665,1.0
t1,26774,0.0016725534,0.025401425,1.0
t1,26801,-0.0034776633,0.020181758,1.0
t1,26812,0.0067140968,0.023127234,1.0
t1,26822,-0.00034099177,0.0240832,1.0
t1,26839,0.005756425,0.029152604,1.0
t1,26843,-0.009146691,0.022176914,1.0
t1,26847,-0.008441984,0.02154005,1.0
t1,26858,0.0035468005,0.020181432,1.0
t1,26870,-0.004586319,0.032707956,1.0
t1,26871,-0.0072415858,0.024677547,1.0
t1,26906,-0.00064585276,0.023319015,1.0
t1,26908,-0.0107521005,0.023973988,1.0
t1,26913,0.0022651737,0.022704113,1.0
t1,26915,0.0043318984,0.024191732,1.0
t1,26921,-0.0021475118,0.020371726,1.0
